【合租】物资学院路 新建村 3室主卧,2850,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1E3nHEYrj93PjTzPHu3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj9LPWEQrj03TED1Pj9QPjE3rj9YnjcdP9DvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQnE7AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNzrHNznWbOPWTKnTDQnHczrjCznjTkg1EknjTKnE7bPyc1rjcOPiYkm1DOsHEYPAnVrHR6mBYQnh7BmHR6uHbvPH0KnWEOrHTOPjEvrjnYnH9YTHcYrHbkrHEYPW9QPW0LP9DKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTHD1n16BnW9knH9drj6bPjE
【合租】管庄 瑞祥里东区 2室主卧,2660,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1E3rjDLnWTYrjTOPW-3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj9LPWEQrj03TED1Pj93nH0znjE3njbvrEDvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQn97AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNzrHNznWbOPWTKnTDQnHczrjCznjTkg1EknjTKnE7bmWm3rH-WuBYzmyu-sHEOuHcVrjI-PiYOrHNLPARhmvP6mW9KnWNkPjELnWbOrHn3n1c3THcdnjEYP1cOrHb1n1DOn9DKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTyF6PyDkm1-brAE3rHb3nyN
【合租】常营 万象新天家园 3室主卧,2700,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1E3rjT3nHc1rjDdnjR3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj9LPWEQrj03TED1Pj93nj9QnWn3nHNkPEDvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQnk7AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNzrHNznWbOPWTKnTDQnHczrjCznjTkg1EknjTKnE7bnHEkPA7WnBYYmWuhsHw6m1mVrjD1nBYOrAEOrjEOuynOP1EKnWNkPjEknjndnHmknjbvTHcdnjEYnjT1PHDYnWmLn9DKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTHI6nW76PvmQmWN1uHDQPhN
【合租】武夷花园 三元村 2室主卧,2430,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1E3PjD1nWNvnj9dnjK3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj9LPWEQrj03TED1Pj9YnHnzPHmkrjNknTDvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQPT7AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNzrHNznWbOPWTKnTDQnHczrjCznjTkg1EknjTKnEDzuH6BPjmzuBYLnAndsHEzmHTVmyRbnzd6uAw-n1D3nHEzuHcKnWNknHcYnHEkrHm3rHm3THcdnjDzPjDYnjbdPWm3nTDKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTyubryRWnhR6uhuBPARBmyc
【合租】芍药居 芍药居北区 4室主卧,3300,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1n3nj91Pj0knjEznHF3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj93nHb3PW03TED1n19krjnYP1TkPjcQn9DvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQPE7AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNQrHmQPjDdrjEKnTDQnHczrjCznjTkg1EknjTKnEDvuHbvuyuBniYLPhPBsHwhnHTVrjwWuiYznyPBuAF6PHbYPjTKnWNQn1D3PHNznH0LPWbvTHcdnHnQrjNdnWDYPWbvnTDKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTHnkPvu-nWb1rANvnjELnhN
【合租】双井 百环家园 3室主卧,3530,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1nOP1nLrHTkPWNLnjI3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj9LrH0Qn1NkTED1n1bLn10OnjTvPH0kPkDvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQP97AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNQPjbdPHEvrHmKnTDQnHczrjCznjTkg1EknjTKnED3rHbQnWTLPBdWnA7BsHwWmHnVmywWPiY1rHRBujT3rynLnymKnWEOnHDdnWm1nHD3n1mkTHcYrHDQPHcvn1TOP19vPTDKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTHFhmW91PWmvP1F-njEvmyD
【合租】双井 富力城D区 3室主卧,3100,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1E3njEYrj0znWnznj-3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj9LPWEQrj03TED1Pj9kPjE3P1czn1ckrEDvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQPk7AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNzrHNznWbOPWTKnTDQnHczrjCznjTkg1EknjTKnEDkmWckP19knidWuyE1sHEzm1TVmhN1PBdbnWDQryFWuAn3rHcKnWEOrjcOPjn1rHDzn1nvTHcYrH9zrHE1n19OPjbzrTDKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTyNLuj0OrjmkPWIhPWEdPj0
【合租】双桥 康惠园三号院 2室主卧,2980,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1EOn1EzP1NzPWc1rHR3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj9LrH0Qn1NkTED1Pjb1PjcLPHcvnWnOPEDvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQrT7AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNQPjbdPHEvrHmKnTDQnHczrjCznjTkg1EknjTKnE7brj6huynkPzdWPh7-sHE3n1cVrHIBmiYkPhczPvNkn1w6njDKnWNkrjmLP1n3nWELnWTkTHcdnj9vP101rjc1Pj93rTDKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTH91uHc3PHE3PWmQuWFhPWn
【合租】望京 利泽西园 3室主卧,2700,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1EOrjTQrjTvnWbzrHF3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj93nHb3PW03TED1Pjb3njD3njmzrHcOn9DvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkP10kP9DQrE7AEzdkmzd_pgPYUARhITDQTHDKuh78uvPCmyOxnWTQrjTdnHwxmh71ugkQTiYQTEDzPjbQnHNQrHmQPjDdrjEKnTDQnHczrjCznjTkg1EknjTKnE7WmyP-m1EQraYOPHR-sHEzuADVmHKWPid-PyRBPHNLPW-BPHbKnWNQnWnYrH9QP19vPWnzTHcdnHc1Pjb3nH0LnHc3nTDKPjc3n9DQTHD8nTDKsEDKTy6YIZTlszqBpB3draOWUvYf0A-80A7Guvq8uL-dsLK8s1Df5vdGUMKzpyP-5HcknjKxPjTknTDKnHDvsW08nW98rH0KnT78IyQ_THD8nTDYnW9zTgVqTHDknjTvTHRhPANvPAE1rHNknAw-nHN
【合租】大屯 大屯里小区 3室主卧,2850,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1ELPjbknHEQPj0OnH-3sMPCIAd_TyEVrAmYPW0OPAnVnANQmiYYmhw6sycQnycVujP-nWwbPyNYPjNLTHEYPW0Ynj93nHb3PW03TED1Pj0YrHTQPjDYP1bQrEDvnjTknjTKn1DKP1TQn1EKnEDQPHn1Pj03rHTLP1TvTHckTNujsgKWsyQG0Lw_uyuYTHDKnE7hmyOMmv66U-tznjD3njNQP7qBmgP-xjDKsHDKTHcYrHDQPHDOPWDYnHN3PTDkTHDQnWc3rWcknjKxPjTknTDQTHK6nHDLuAcLsyczPH9VPjEOPzYOm1IBsHK6PjEzPHnkuyR-nEDzPjb1rjNvPjb1n1Dznj9KnWEOn19dPWEOn1D1rjTkTEDYnW9zTHDKni3kTEDVTEDKpZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNf0A3fnit4Uy-80ZFGmvNqnWTkn7tYnjTkTEDQnHm8Pz3zra3OPkDkTyOdUAkKni3kTHEzrjcKXLYKnHTknjmKPvnzn10LnANLnhn3PvDvnT
【整租】远江公寓 运河大街 运河大街店,2780-2980,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1nLnHmdnj0zPWEvrH-3sMPCIAd_TyEVnjIbnHwBuhEVuHmzPzYYujuhsyF-mycVnhDdrH0OPHFWrjbOTHEzPHcvrjNzTED1n10QPWNkP1cvPjmOrEDvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkrjTQrEDQTNujsgKWsyQG0Lw_uyuYTHDKn97hmyOMmv66U-tznjD3njNQP7qBmgP-xjDKsHDKTHcdnjN1PHN1rHNOrHnLP9DkTHDQnWc3rWcknjKxPjTknTDQTymzmWPBmWbLsywBuHNVPjuhPzd6nHF6sHc3PhDYPj0OmvEzu9DzPHTdn1NvrHbdPHTznWEKnWNkPHndPWbOPHnLrHc3TEDYnW9zTHDKni3kTEDVTEDKpZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNf0A3fnBt4Uy-80ZFGmvNqnWTkn7tYnjTkTEDQnHm8Pz3zra3OPkDkTyOdUAkKni3kTHEzrjcKXLYKnHTknjmKmynvmH9OnAm3uH6WuyF6rT
【合租】崇文门 国瑞城中区 2室次卧,2300,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1nknj93nW0znHEknWF3sMPCIAd_TyEVnjIbnHwBuhEVuHmzPzYYujuhsyF-mycVnhDdrH0OPHFWrjbOTHEYPW0YnjbznWcYnjczTED1n1Tkrj9zP1cQPjTzn9DvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkrjTQrEDzTNujsgKWsyQG0Lw_uyuYTHDKn97hmyOMmv66U-tznjD3njNQP7qBmgP-xjDKsHDKTHcYrHDQrHNzrHDOP1NLP9DkTHDQnWc3rWcknjKxPjTknTDQTHI6nvckmHPhsyN1mHDVPAD3radBnW9QsH0zn1TzPH6WuWTYP9DzPHD1rj0LPWEkPjE3nHmKnWNQn19LP1mYnjcOPjE3TEDYnW9zTHDKni3kTEDVTEDKpZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNf0A3fnBt4Uy-80ZFGmvNqnWTkn7tYnjTkTEDQnHm8Pz3zra3OPkDkTyOdUAkKni3kTHEzrjcKXLYKnHTknjmKnvF-nHNkP1F-nHF-uAw6rE
【合租】双井 首城国际中心 3室主卧,3540,http://bj.58.com///legoclick.58.com/cpaclick?target=pZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNfn1DYnH93P193njDYrjK3sMPCIAd_TyEVnjIbnHwBuhEVuHmzPzYYujuhsyF-mycVnhDdrH0OPHFWrjbOTHEYPW0Ynj9LrH0Qn1NkTED1nHEQrj9Lrj9knHE3nTDvnjTknjTKPWTknjTkTH0knHnYTHDKnHN1n1ELrjbkrjTQrED1TNujsgKWsyQG0Lw_uyuYTHDKn97hmyOMmv66U-tznjD3njNQP7qBmgP-xjDKsHDKTHcYrHDQPHDYrHNdPjmOP9DkTHDQnWc3rWcknjKxPjTknTDQTyNQuAmvujDYsHI-P1TVPAmYPBd6mhc3sHbYPWP-PjbdrHc1m9DzPjbQnHNQPHbLPWnOrHcKnWEOnHDdnHNOP1ELPWTkTEDYnW9zTHDKni3kTEDVTEDKpZwY0jCfsvFJsWN3shPfUiqkpyOkmy-MUvOMXgNf0A3fnBt4Uy-80ZFGmvNqnWTkn7tYnjTkTEDQnHm8Pz3zra3OPkDkTyOdUAkKni3kTHEzrjcKXLYKnHTknjmKPhmLmWF6nvu6P1-6P1bQmk
